gvkey,fyear,datadate,at,isin,conm,fic,sic
311711,2019,20191231,18569.4970,GB00BF4HYT85,BANK OF GEORGIA GROUP PLC,GBR,6020
311789,2019,20191231,139881.3350,KYG989221000,ZHEN DING TECHNOLOGY HLDG,CYM,3672
312008,2019,20191231,5353.0000,CH0126673539,DKSH HOLDING AG,CHE,5000
312416,2019,20191231,102794.0000,MX01AL0C0004,ALPEK SAB DE CV,MEX,2800
312463,2019,20191231,996.9270,IT0004764699,BRUNELLO CUCINELLI SPA,ITA,2300
313311,2019,20191231,2093.6980,MX01VE0M0003,CORP INMOBILIARIA VESTA SAB,MEX,6552
313697,2019,20191231,10164607.9030,KR7161390000,HANKOOK TIRE & TECHNOLOGY CO,KOR,3011
313855,2019,20191231,6744.0000,NO0010657505,BORREGAARD ASA,NOR,2800
313972,2019,20191231,17151.0000,DE000A1J5RX9,TELEFONICA DEUTSCHLAND,DEU,4812
314138,2019,20191231,2994.2030,EST01PA00013,CEMEX LATAM HOLDINGS SA,ESP,3241
314149,2019,20190630,3372.2000,AU000000SCP9,SHOPPING CENTRES AUSTRALAS,AUS,6798
314179,2019,20191231,468242.3590,KYG7956A1094,SEAZEN GROUP LTD,CYM,6552
314186,2019,20191231,322699.6720,KYG2140A1076,CIFI HOLDINGS GROUP CO LTD,CYM,6552
314221,2019,20191231,123547.4000,KYG8190L1095,SINO HORIZON HOLDIINGS LTD,CYM,6500
314282,2019,20191231,4225.5950,TW0004755004,SAN FU CHEMICAL CO LTD,TWN,2800
314787,2019,20191231,9419.6000,NL0010558797,OCI NV,NLD,2870
314874,2019,20191231,12919.8000,DE000LEG1110,LEG IMMOBILIEN SE,DEU,6500
314943,2019,20191031,1576.2000,GB00B8VZXT93,CREST NICHOLSON HOLDINGS PLC,GBR,1500
314962,2019,20191231,9851.4280,LU0775917882,GRAND CITY PROPERTIES SA,LUX,6510
314964,2019,20200531,691751.9110,JP3047550003,NIPPON PROLOGIS REIT INC,JPN,6798
315002,2019,20191231,10340.2720,TW0006409006,VOLTRONIC POWER TECH CORP,TWN,3640
315226,2019,20191231,21059.3210,TREPEGS00016,PEGASUS HAVA TASIMACILIGI,TUR,4512
315415,2019,20191231,67873.7480,CNE100001NV2,SINOPEC ENGINEERING (GROUP),CHN,8711
315451,2019,20200331,2576.9050,MYL5236OO004,MATRIX CONCEPTS HOLDINGS BHD,MYS,6552
315490,2019,20191231,17612.0460,HK0000150521,LANGHAM HOSPITALITY INV LTD,HKG,7011
315495,2019,20190831,1164767.4420,JP3048110005,NOMURA REAL ESTATE MASTER FD,JPN,6798
315527,2019,20191231,1281.4000,FI4000062781,CAVERION OYJ,FIN,8744
315541,2019,20190930,4335.0000,DE000LED4000,OSRAM LICHT AG,DEU,3640
315591,2019,20200331,6954.0000,GB00B8HX8Z88,MEDICLINIC INTL PLC,GBR,8060
315629,2019,20191231,34305.8870,TW0008150004,CHIPMOS TECHNOLOGIES INC,TWN,3679
315643,2019,20191231,11179.8380,KYG573611004,MACAU LEGEND DEVELOPMENT LTD,CYM,7990
315648,2019,20191231,1567299.0000,JP3336560002,SUNTORY BEVERAGE & FOOD LTD,JPN,2080
315682,2019,20191231,56497.7000,DE000A1ML7J1,VONOVIA SE,DEU,6500
315784,2019,20191231,47529564.0000,KR7175330000,JB FINANCIAL GROUP CO LTD,KOR,6020
315806,2019,20191231,11808.7230,BRCPREACNOR5,CPFL ENERGIAS RENOVAVEIS SA,BRA,4991
316086,2019,20191231,55410.3820,TW0003706008,MITAC HOLDINGS CORP,TWN,7370
316210,2019,20191231,208.8790,GB00BCKFY513,FOXTONS GROUP PLC,GBR,6531
316257,2019,20191231,3258.9720,KYG6501M1050,NEXTEER AUTOMOTIVE GROUP,CYM,3714
316264,2019,20200331,11017.0000,GB00BDVZYZ77,ROYAL MAIL HOLDINGS,GBR,4210
316266,2019,20191231,65447.7970,MXCFDA020005,CONCENTRADORA FIBRA DANHOS,MEX,6798
316269,2019,20191231,1668.6220,GB00BDGTXM47,ARROW GLOBAL GROUP PLC,GBR,6153
316279,2019,20190630,27050.4010,ZAE000177218,ATTACQ LIMITED,ZAF,6500
316464,2019,20191231,1915960.0510,KR7183190008,ASIA CEMENT CO LTD,KOR,3241
316577,2019,20191231,4726.0000,GB00BDZT6P94,MERLIN ENTERTAINMENTS PLC,GBR,7990
316677,2019,20191231,2433.8000,FR0004188670,TARKETT PROMESSES,FRA,3080
316694,2019,20191231,2513.4410,PTCTT0AM0001,CTT CORREIOS DE PORTUGAL SA,PRT,4210
316723,2019,20191231,49203.9690,BMG524181036,KERRY LOGISTICS NETWORK LTD,BMU,4731
316729,2019,20191231,28397.0200,KYG9829N1025,XINYI SOLAR HOLDINGS,CYM,3220
316819,2019,20191231,1882.8040,KYG0100G1064,ADVANCED LITHIUM ELECTROCHEM,CYM,3690
316825,2019,20190630,3918.2000,AU000000ORA8,ORORA LTD,AUS,3221
316826,2019,20191231,1513230.0070,CNE100001QS1,CHINA CINDA ASSET MANAGEMENT,CHN,6200
316898,2019,20191231,206010.1250,KYG555551095,LOGAN GROUP COMPANY LTD,CYM,6552
316920,2019,20190630,2392.3130,AU000000NSR2,NATIONAL STORAGE REIT,AUS,6798
316922,2019,20190630,32719.2020,MYL5249OO007,IOI PROPERTIES GROUP BHD,MYS,6552
317010,2019,20191231,1490.5180,TW0002712007,FARGLORY HOTEL CO LTD,TWN,7990
317102,2019,20191231,47181.4000,NL0011333752,ALTICE EUROPE NV,NLD,4841
317220,2019,20200331,449.0000,GB00BJTNFH41,AO WORLD PLC,GBR,5961
317278,2019,20200331,389746.0000,JP3389660006,JAPAN DISPLAY INC,JPN,3674
317305,2019,20200331,1768.9000,GB00BJ62K685,PETS AT HOME GROUP PLC,GBR,5990
317342,2019,20191231,43255.0000,SE0007126115,HEMFOSA FASTIGHETER AB,SWE,6500
317389,2019,20191231,1195.7000,GB00BKX5CN86,JUST EAT PLC,GBR,7370
317398,2019,20191231,13761.9000,SE0005757267,RECIPHARM AB,SWE,2834
317465,2019,20200331,1707784.0000,JP3417200007,SEIBU HOLDINGS INC,JPN,9997
317478,2019,20191231,17282.0000,KYG960071028,WH GROUP LTD,CYM,2011
317540,2019,20191231,2172.5650,ES0105022000,APPLUS SERVICES SA,ESP,8700
317574,2019,20200131,568.8000,GB00BLY2F708,CARD FACTORY PLC,GBR,5940
317594,2019,20191231,3477.4080,AU000000GMA5,GENWORTH MORTGAGE INS AUS,AUS,6351
317629,2019,20200131,2094.8000,GB00BMX64W89,SAGA PLC,GBR,6300
317781,2019,20200331,3570.1230,LU1072616219,B&M EUROPEAN VALUE RETAIL,LUX,5399
317835,2019,20191231,170.5490,GB00BLRLH124,ALLIED MINDS INC,GBR,6799
317841,2019,20191231,2187.8860,NL0010801007,IMCD NV,NLD,5160
317852,2019,20200131,1915.0000,GB00BMSKPJ95,AA PLC,GBR,7500
317891,2019,20191231,6875.9000,FR0011981968,WORLDLINE,FRA,7374
317892,2019,20191231,480.9730,AU000000AHY8,ASALEO CARE LTD,AUS,3842
317908,2019,20191231,6272.0000,SE0005999760,SCANDI STANDARD AB,SWE,2030
317978,2019,20191231,13305.7310,ES0105025003,MERLIN PROPERTIES SOCIMI SA,ESP,6798
318012,2019,20190930,1791.6000,GB00BGBN7C04,SSP GROUP PLC,GBR,5812
318072,2019,20191231,2287.2000,GB00BNLPYF73,SPIRE HEALTHCARE GROUP PLC,GBR,8060
318230,2019,20191231,46087.4360,TW0002634003,AEROSPACE INDUSTRIAL DEV,TWN,3721
318248,2019,20191231,5836.6060,TW0008341009,SUNNY FRIEND ENVIRONMENTAL,TWN,4950
318434,2019,20191231,4333.1000,DE000ZAL1111,ZALANDO SE,DEU,5961
318456,2019,20191231,21578.0000,NO0010715139,SCATEC ASA,NOR,4991
318465,2019,20191231,4595620.7520,KR7204320006,MANDO CORP,KOR,3714
318474,2019,20191231,554.4000,CH0242214887,FENIX OUTDOOR INTL AG,CHE,3949
318510,2019,20200331,1998917.0000,JP3970300004,RECRUIT HOLDINGS CO LTD,JPN,7361
318538,2019,20191231,51160.0000,NO0010716418,ENTRA ASA,NOR,6500
318603,2019,20191231,96585.7530,TW0006488000,GLOBALWAFERS CO LTD,TWN,3674
318724,2019,20190831,6523.7340,KYG211511160,CHINA MAPLE LEAF,CYM,8200
318835,2019,20191231,5625.8860,KYG982971072,XIABUXIABU CATERING MGMT,CYM,5812
318847,2019,20191231,45905516.6000,KR7028260008,SAMSUNG C&T CORP,KOR,9997
318900,2019,20191231,193211.9860,CNE100001TJ4,BAIC MOTOR CORP LTD,CHN,3711
318920,2019,20191231,396638.3880,CNE100002342,CHINA REINSURANCE (GROUP) CO,CHN,6331
318951,2019,20191231,13466.7670,KYG183221004,CANVEST ENV PROTECTION GRP,CYM,4991
319195,2019,20191231,4061.9880,CH0267291224,SUNRISE COMM GROUP AG,CHE,4812
319219,2019,20191231,14890.5430,ES0105046009,AENA SME S A,ESP,4581
319230,2019,20191231,8198.6000,FR0012435121,ELIS,FRA,7350
319296,2019,20200331,4358.1000,JE00BN574F90,WIZZ AIR HOLDINGS PLC,JEY,4512
319329,2019,20190831,20382.0240,KYG451581055,HKBN LTD,CYM,4810
319417,2019,20200331,508.9000,GB00BVYVFW23,AUTO TRADER GROUP PLC,GBR,9995
319496,2019,20191231,394.3090,JE00BVRZ8S85,SANNE GROUP PLC,GBR,6200
319659,2019,20191231,13001.1290,ES0105066007,CELLNEX TELECOM SA,ESP,4899
319687,2019,20190630,14715.0000,AU000000S320,SOUTH32 LTD,AUS,1000
319759,2019,20191231,508057.0000,KYG2177B1014,CK ASSET HOLDINGS,CYM,6552
319929,2019,20191231,624075.1940,CNE100001ZT0,LEGEND HOLDINGS LTD,CHN,3571
320031,2019,20191231,2917.2800,ES0105075008,EUSKALTEL SA,ESP,4899
320078,2019,20191231,25444.7000,LU1673108939,AROUNDTOWN S.A,LUX,6510
320124,2019,20191231,12870.0000,DE000SHA0159,SCHAEFFLER AG,DEU,3714
320129,2019,20191231,1249.6580,AU000000CGC2,COSTA GROUP HOLDINGS,AUS,2030
320169,2019,20191231,97512.5910,CNE1000021L3,CHINA RAILWAY SIGNAL & COMM,CHN,3669
320439,2019,20200331,7735.0280,KYG748071019,REGINA MIRACLE INTL (HLDGS),CYM,2340
320448,2019,20191231,11518.0000,DE0006062144,COVESTRO AG,DEU,2821
320474,2019,20191231,3180.0000,GB00BYRJH519,HASTINGS GROUP HOLDINGS LTD,GBR,6300
320611,2019,20200331,286098449.0000,JP3752900005,JAPAN POST HOLDINGS CO LTD,JPN,6311
320619,2019,20190630,4915.8230,AU000000LNK2,LINK ADMINISTRATION HOLDINGS,AUS,6200
320695,2019,20191031,913.6000,GB00BYNVD082,MCCARTHY & STONE PLC,GBR,1520
320696,2019,20200331,1491585.5180,INE092T01019,IDFC FIRST BANK LTD,IND,6020
320735,2019,20191231,19947.6120,KYG2743Y1061,DALI FOODS GROUP CO LTD,CYM,2050
320785,2019,20191231,36681.0000,SE0007691613,DOMETIC GROUP AB,SWE,3630
320797,2019,20191231,20270.0000,SE0007666110,ATTENDO AB,SWE,8050
320827,2019,20191231,421670.3010,CNE1000023C8,CHINA ENERGY ENGINEERING,CHN,1600
320830,2019,20191231,43509.0000,SE0007640156,SCANDIC HOTELS GROUP AB,SWE,7011
321060,2019,20191231,889.4110,KYG3825B1059,GENSCRIPT BIOTECH CORP,CYM,8731
321217,2019,20190930,90999.0000,GB00BD6GN030,VIRGIN MONEY UK PLC,GBR,6020
321235,2019,20200331,488.0170,GB00B14SKR37,CMC MARKETS PLC,GBR,7370
321365,2019,20191231,21400.0000,GB00BZ6STL67,METRO BANK PLC,GBR,6020
321620,2019,20191231,219053.0000,CZ0008040318,MONETA MONEY BANK AS,CZE,6020
321632,2019,20191231,43756.0000,DE000UNSE018,UNIPER SE,DEU,4991
321670,2019,20190630,64931.9780,ZAE000216537,BID CORP(NEW),ZAF,6799
321926,2019,20191231,3311.7510,KYG984191075,YIHAI INTERNATIONAL HOLDING,HKG,2090
322667,2019,20200331,828590.0000,JP3247010006,KYUSHU RAILWAY CO,JPN,4011
322705,2019,20191231,190025.0130,HK0000311099,CHINA RESOURCES PHARMA GR,HKG,2834
322728,2019,20191231,3609.8000,GB00BD3VFW73,CONVATEC GROUP PLC,GBR,3842
322811,2019,20191231,8232.4540,IT0005211237,ITALGAS SPA,ITA,4924
323648,2019,20191231,1934.3150,ES0105229001,PROSEGUR CASH SA,ESP,7380
323931,2019,20191231,8487.6770,ES0105223004,GESTAMP AUTOMOCION SA,ESP,3714
324134,2019,20190630,1335.6830,AU000000BIN7,BINGO INDUSTRIES L,AUS,4950
324769,2019,20191231,1004.2000,CH0363463438,IDORSIA LTD,CHE,2836
324977,2019,20190930,14497.0000,DE000BFB0019,METRO AG,DEU,5140
325417,2019,20190930,93521.0000,ZAE000259479,PEPKOR HOLDINGS LTD,ZAF,5399
325572,2019,20191231,13876.6250,IT0005278236,PIRELLI & C SPA,ITA,3011
325711,2019,20191231,45662.0000,AT0000BAWAG2,BAWAG P.S.K.,AUT,6020
325798,2019,20191231,3510.8000,GB00BYQB9V88,TI FLUID SYSTEMS PLC,GBR,3714
325966,2019,20191231,284341.0000,KYG9593A1040,WHARF REAL ESTATE,CYM,6512
326196,2019,20190831,15339.0610,KYG2163M1033,CHINA EDUCATION,HKG,8200
326351,2019,20191231,2131709.1500,KR7285130001,SK CHEMICALS,KOR,2800
326410,2019,20191231,6461.9440,DE0005545503,1&1 DRILLISCH AG,DEU,4813
326796,2019,20191231,2508.1690,GB00BG12Y042,ENERGEAN PLC,GBR,1311
327140,2019,20191231,29239.1340,CNE1000031K4,WUXI APPTEC CO LTD,CHN,8731
327473,2019,20191231,12269.3220,KYG2453A1085,COUNTRY GARDEN SERVICES HOLD,CYM,0700
327826,2019,20191231,338067.0000,CNE100003688,CHINA TOWER CORPORATION LTD,CHN,1600
328163,2019,20191231,20613.9320,KYG4290A1013,HAIDILAO INTL HOLDING LTD,HKG,5812
329498,2019,20190630,9777.0000,AU0000030678,COLES GROUP LTD,AUS,5399
332813,2019,20191231,15308.0000,KYG1674K1013,BUDWEISER BREWING CO,CYM,2082
